,displaymin,event_id,field_pass,id,min,outcome,period,player_id,player_name,qualifiers,sec,side,team,team_name,to,to_name,to_x,to_y,to_z,type,x,y
778,26,,t,,25,1,1,55634,Thomas Müller,{},5,H,357,Germany,,,41.9,21.6,,101,41.9,21.0
779,26,,t,,25,1,1,55634,Thomas Müller,{},5,H,357,Germany,,,,,,100,41.9,21.0
780,26,302,t,271386417,25,1,1,55634,Thomas Müller,{},6,H,357,Germany,40691,Jerome Boateng,39.1,30.9,,1,41.9,21.6
781,26,,t,,25,1,1,40691,Jerome Boateng,{},7,H,357,Germany,,,39.1,32.2,,101,39.1,30.9
782,26,,t,,25,1,1,40691,Jerome Boateng,{},7,H,357,Germany,,,,,,100,39.1,30.9
783,26,303,t,2088701736,25,1,1,40691,Jerome Boateng,{},8,H,357,Germany,41316,Benedikt Höwedes,44.7,70.5,,1,39.1,32.2
784,26,,t,,25,1,1,41316,Benedikt Höwedes,{},11,H,357,Germany,,,,,,100,44.7,70.5
785,26,304,t,1427681252,25,1,1,41316,Benedikt Höwedes,{},12,H,357,Germany,44989,Toni Kroos,46.1,63.0,,1,44.7,70.5
786,26,,t,,25,1,1,44989,Toni Kroos,{},13,H,357,Germany,,,46.4,60.2,,101,46.1,63.0
787,26,,t,,25,1,1,44989,Toni Kroos,{},13,H,357,Germany,,,,,,100,46.1,63.0
788,26,305,t,1568216791,25,1,1,44989,Toni Kroos,{},14,H,357,Germany,15208,Bastian Schweinsteiger,56.9,40.9,,1,46.4,60.2
789,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},16,H,357,Germany,,,57.2,38.6,,101,56.9,40.9
790,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},16,H,357,Germany,,,,,,100,56.9,40.9
791,26,306,t,874258875,25,1,1,15208,Bastian Schweinsteiger,{},17,H,357,Germany,,,66.5,5.8,,1,57.2,38.6
792,26,167,f,549026940,25,1,1,32644,Javier Mascherano,{},21,A,632,Argentina,,,,,,43,0.0,0.0
793,26,307,t,337642860,25,1,1,15207,Philipp Lahm,{},21,H,357,Germany,100927,Christoph Kramer,73.4,25.8,,1,67.2,5.0
794,26,321,f,48033200,25,0,1,100927,Christoph Kramer,{},22,H,357,Germany,,,,,,61,70.9,28.3
795,26,168,t,184924152,25,0,1,28525,Ezequiel Garay,{},23,A,632,Argentina,,,30.6,94.2,,1,14.6,75.9
796,26,308,t,803199218,25,1,1,15207,Philipp Lahm,{},26,H,357,Germany,15208,Bastian Schweinsteiger,62.3,34.5,,1,68.1,27.3
797,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},29,H,357,Germany,,,,,,100,62.3,34.5
798,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},29,H,357,Germany,,,65.9,45.5,,101,62.3,34.5
799,26,309,t,1260838829,25,1,1,15208,Bastian Schweinsteiger,{},30,H,357,Germany,44989,Toni Kroos,67.2,59.7,,1,65.9,45.5
800,26,,t,,25,1,1,44989,Toni Kroos,{},30,H,357,Germany,,,,,,100,67.2,59.7
801,26,310,t,1641704831,25,1,1,44989,Toni Kroos,{},31,H,357,Germany,37605,Mesut Özil,74.1,60.0,,1,67.2,59.7
802,26,,t,,25,1,1,37605,Mesut Özil,{},31,H,357,Germany,,,75.3,59.9,,101,74.1,60.0
803,26,,t,,25,1,1,37605,Mesut Özil,{},31,H,357,Germany,,,,,,100,74.1,60.0
804,26,311,t,1094320962,25,1,1,37605,Mesut Özil,{},32,H,357,Germany,15208,Bastian Schweinsteiger,70.1,52.4,,1,75.3,59.9
805,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},32,H,357,Germany,,,,,,100,70.1,52.4
806,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},32,H,357,Germany,,,69.8,51.6,,101,70.1,52.4
807,26,312,t,1773455779,25,1,1,15208,Bastian Schweinsteiger,{},33,H,357,Germany,44989,Toni Kroos,69.6,64.2,,1,69.8,51.6
808,26,313,t,617443552,25,0,1,44989,Toni Kroos,{},36,H,357,Germany,,,69.2,60.3,,1,68.4,64.0
809,26,169,f,1373087867,25,1,1,45154,Ezequiel Lavezzi,{},37,A,632,Argentina,,,,,,74,31.5,32.4
810,26,314,t,1282662214,25,1,1,40691,Jerome Boateng,{},40,H,357,Germany,15207,Philipp Lahm,65.2,3.5,,1,57.0,17.7
811,26,,t,,25,1,1,15207,Philipp Lahm,{},40,H,357,Germany,,,,,,100,65.2,3.5
812,26,315,t,1479222394,25,1,1,15207,Philipp Lahm,{},41,H,357,Germany,15208,Bastian Schweinsteiger,55.2,24.7,,1,65.2,3.5
813,26,,t,,25,1,1,15208,Bastian Schweinsteiger,{},42,H,357,Germany,,,,,,100,55.2,24.7
814,26,316,t,902658082,25,1,1,15208,Bastian Schweinsteiger,{},43,H,357,Germany,40691,Jerome Boateng,40.1,18.5,,1,55.2,24.7
815,26,,t,,25,1,1,40691,Jerome Boateng,{},49,H,357,Germany,,,,,,100,40.1,18.5
816,26,,t,,25,1,1,40691,Jerome Boateng,{},49,H,357,Germany,,,47.1,23.3,,101,40.1,18.5
817,26,317,t,1675168581,25,1,1,40691,Jerome Boateng,{},50,H,357,Germany,15208,Bastian Schweinsteiger,45.8,31.0,,1,47.1,23.3
818,26,318,t,1571741144,25,0,1,15208,Bastian Schweinsteiger,{},56,H,357,Germany,,,97.2,36.7,,1,65.4,33.6
819,27,170,f,326493720,26,1,1,42899,Sergio Romero,{},1,A,632,Argentina,,,,,,49,2.5,64.8
820,27,171,t,917778985,26,1,1,42899,Sergio Romero,{},10,A,632,Argentina,28525,Ezequiel Garay,19.5,70.6,,1,13.3,62.6
821,27,,t,,26,1,1,28525,Ezequiel Garay,{},10,A,632,Argentina,,,19.3,67.8,,101,19.5,70.6
822,27,,t,,26,1,1,28525,Ezequiel Garay,{},10,A,632,Argentina,,,,,,100,19.5,70.6
823,27,172,t,784370050,26,1,1,28525,Ezequiel Garay,{},11,A,632,Argentina,15312,Martín Demichelis,20.1,31.3,,1,19.3,67.8
824,27,,t,,26,1,1,15312,Martín Demichelis,{},13,A,632,Argentina,,,,,,100,20.1,31.3
825,27,,t,,26,1,1,15312,Martín Demichelis,{},13,A,632,Argentina,,,20.5,30.4,,101,20.1,31.3
826,27,173,t,15765647,26,1,1,15312,Martín Demichelis,{},14,A,632,Argentina,20658,Pablo Zabaleta,32.9,5.0,,1,20.5,30.4
827,27,,t,,26,1,1,20658,Pablo Zabaleta,{},15,A,632,Argentina,,,33.4,4.7,,101,32.9,5.0
828,27,,t,,26,1,1,20658,Pablo Zabaleta,{},15,A,632,Argentina,,,,,,100,32.9,5.0
829,27,174,t,1988321022,26,1,1,20658,Pablo Zabaleta,{},16,A,632,Argentina,39462,Lucas Biglia,32.3,12.9,,1,33.4,4.7
830,27,,t,,26,1,1,39462,Lucas Biglia,{},19,A,632,Argentina,,,34.0,32.4,,101,32.3,12.9
831,27,,t,,26,1,1,39462,Lucas Biglia,{},19,A,632,Argentina,,,,,,100,32.3,12.9
832,27,175,t,220524161,26,1,1,39462,Lucas Biglia,{},20,A,632,Argentina,32644,Javier Mascherano,29.8,40.3,,1,34.0,32.4
833,27,,t,,26,1,1,32644,Javier Mascherano,{},22,A,632,Argentina,,,29.4,46.4,,101,29.8,40.3
834,27,,t,,26,1,1,32644,Javier Mascherano,{},22,A,632,Argentina,,,,,,100,29.8,40.3
835,27,176,t,293639644,26,1,1,32644,Javier Mascherano,{},23,A,632,Argentina,39462,Lucas Biglia,34.8,45.1,,1,29.4,46.4
836,27,,t,,26,1,1,39462,Lucas Biglia,{},24,A,632,Argentina,,,32.0,46.9,,101,34.8,45.1
837,27,,t,,26,1,1,39462,Lucas Biglia,{},24,A,632,Argentina,,,,,,100,34.8,45.1
838,27,177,t,2102027162,26,1,1,39462,Lucas Biglia,{},25,A,632,Argentina,28525,Ezequiel Garay,25.9,61.4,,1,32.0,46.9
839,27,,t,,26,1,1,28525,Ezequiel Garay,{},25,A,632,Argentina,,,,,,100,25.9,61.4
840,27,178,t,1410420436,26,1,1,28525,Ezequiel Garay,{},26,A,632,Argentina,58893,Marcos Rojo,37.8,96.2,,1,25.9,61.4
841,27,,t,,26,1,1,58893,Marcos Rojo,{},28,A,632,Argentina,,,,,,100,37.8,96.2
842,27,,t,,26,1,1,58893,Marcos Rojo,{},28,A,632,Argentina,,,37.5,96.0,,101,37.8,96.2
843,27,179,t,1632393507,26,1,1,58893,Marcos Rojo,{},29,A,632,Argentina,39462,Lucas Biglia,34.0,88.7,,1,37.5,96.0
844,27,180,f,639009112,26,0,1,39462,Lucas Biglia,{},33,A,632,Argentina,,,,,,61,33.2,95.1
845,27,181,f,1643858422,26,0,1,39462,Lucas Biglia,{},34,A,632,Argentina,,,,,,5,33.1,101.2
846,27,319,f,1464696768,26,1,1,15208,Bastian Schweinsteiger,{},34,H,357,Germany,15207,Philipp Lahm,,,,5,66.9,-1.2
847,27,320,f,764468499,26,1,1,15207,Philipp Lahm,{},47,H,357,Germany,40691,Jerome Boateng,25.5,9.1,,1,65.4,0.0
848,27,,f,,26,1,1,40691,Jerome Boateng,{},50,H,357,Germany,,,25.1,7.9,,101,25.5,9.1
849,27,,f,,26,1,1,40691,Jerome Boateng,{},50,H,357,Germany,,,,,,100,25.5,9.1
850,27,322,t,805958325,26,1,1,40691,Jerome Boateng,{},51,H,357,Germany,20388,Manuel Neuer,18.4,38.3,,1,25.1,7.9
851,27,,t,,26,1,1,20388,Manuel Neuer,{},54,H,357,Germany,,,,,,100,18.4,38.3
852,27,,t,,26,1,1,20388,Manuel Neuer,{},54,H,357,Germany,,,22.5,51.0,,101,18.4,38.3
853,27,323,t,2001029083,26,1,1,20388,Manuel Neuer,{},55,H,357,Germany,38392,Mats Hummels,30.2,71.4,,1,22.5,51.0
854,27,,t,,26,1,1,38392,Mats Hummels,{},56,H,357,Germany,,,,,,100,30.2,71.4
855,27,,t,,26,1,1,38392,Mats Hummels,{},56,H,357,Germany,,,31.2,71.2,,101,30.2,71.4
856,27,324,t,1643514730,26,1,1,38392,Mats Hummels,{},57,H,357,Germany,15208,Bastian Schweinsteiger,44.4,44.8,,1,31.2,71.2
857,27,,t,,26,1,1,15208,Bastian Schweinsteiger,{},59,H,357,Germany,,,46.2,47.8,,101,44.4,44.8
858,27,,t,,26,1,1,15208,Bastian Schweinsteiger,{},59,H,357,Germany,,,,,,100,44.4,44.8
859,28,325,t,1110301062,27,1,1,15208,Bastian Schweinsteiger,{},0,H,357,Germany,44989,Toni Kroos,55.6,59.1,,1,46.2,47.8
860,28,,t,,27,1,1,44989,Toni Kroos,{},1,H,357,Germany,,,55.8,59.1,,101,55.6,59.1
861,28,,t,,27,1,1,44989,Toni Kroos,{},1,H,357,Germany,,,,,,100,55.6,59.1
862,28,326,t,129552876,27,1,1,44989,Toni Kroos,{},2,H,357,Germany,15208,Bastian Schweinsteiger,52.2,48.8,,1,55.8,59.1
863,28,327,t,548353428,27,0,1,15208,Bastian Schweinsteiger,{},5,H,357,Germany,,,87.1,54.5,,1,54.9,39.2
864,28,182,f,254723231,27,1,1,42899,Sergio Romero,{},8,A,632,Argentina,,,,,,59,0.0,0.0
865,28,183,f,277949711,27,1,1,42899,Sergio Romero,{},9,A,632,Argentina,,,,,,52,12.7,40.9
866,28,184,t,157105741,27,0,1,42899,Sergio Romero,{},21,A,632,Argentina,,,63.0,8.8,,1,13.6,42.4
867,28,328,t,586785291,27,1,1,41316,Benedikt Höwedes,{},23,H,357,Germany,44989,Toni Kroos,40.2,72.7,,1,34.5,91.4
868,28,329,f,1191323166,27,1,1,44989,Toni Kroos,{},25,H,357,Germany,,,,,,49,40.1,72.7
869,28,330,t,897060218,27,1,1,44989,Toni Kroos,{},27,H,357,Germany,15208,Bastian Schweinsteiger,44.0,65.1,,1,36.9,66.0
870,28,,t,,27,1,1,15208,Bastian Schweinsteiger,{},27,H,357,Germany,,,,,,100,44.0,65.1
871,28,331,t,1236081294,27,1,1,15208,Bastian Schweinsteiger,{},28,H,357,Germany,44989,Toni Kroos,38.7,66.9,,1,44.0,65.1
872,28,,t,,27,1,1,44989,Toni Kroos,{},29,H,357,Germany,,,38.1,66.7,,101,38.7,66.9
873,28,,t,,27,1,1,44989,Toni Kroos,{},29,H,357,Germany,,,,,,100,38.7,66.9
874,28,332,t,299533097,27,1,1,44989,Toni Kroos,{},30,H,357,Germany,40691,Jerome Boateng,38.2,33.6,,1,38.1,66.7
875,28,,t,,27,1,1,40691,Jerome Boateng,{},31,H,357,Germany,,,41.3,32.7,,101,38.2,33.6
876,28,,t,,27,1,1,40691,Jerome Boateng,{},31,H,357,Germany,,,,,,100,38.2,33.6
877,28,333,t,319312661,27,1,1,40691,Jerome Boateng,{},32,H,357,Germany,,,71.4,4.9,,1,41.3,32.7
878,28,186,f,822365337,27,1,1,28525,Ezequiel Garay,{},39,A,632,Argentina,,,,,,55,12.7,63.1
879,28,334,f,2093046404,27,1,1,15207,Philipp Lahm,{},39,H,357,Germany,,,95.8,51.6,,2,75.9,21.5
880,28,185,f,711345922,27,1,1,42899,Sergio Romero,{},40,A,632,Argentina,,,,,,43,0.0,0.0
881,28,187,f,1456345576,27,1,1,42899,Sergio Romero,{},59,A,632,Argentina,20658,Pablo Zabaleta,31.1,8.8,,1,12.7,63.1
882,28,,f,,27,1,1,20658,Pablo Zabaleta,{},59,A,632,Argentina,,,,,,100,31.1,8.8
883,28,,f,,27,1,1,20658,Pablo Zabaleta,{},59,A,632,Argentina,,,31.4,6.7,,101,31.1,8.8
884,29,189,t,630017787,28,1,1,20658,Pablo Zabaleta,{},0,A,632,Argentina,45154,Ezequiel Lavezzi,43.0,14.0,,1,31.4,6.7
885,29,190,f,1473633001,28,1,1,45154,Ezequiel Lavezzi,{},6,A,632,Argentina,,,,,,43,0.0,0.0
886,29,191,f,1985976774,28,1,1,45154,Ezequiel Lavezzi,{},7,A,632,Argentina,,,,,,4,61.8,31.9
887,29,335,f,756746712,28,0,1,15208,Bastian Schweinsteiger,{},7,H,357,Germany,,,,,,4,32.6,61.5
888,29,336,f,1996921855,28,1,1,15208,Bastian Schweinsteiger,{u'31': None},21,H,357,Germany,,,,,,17,0.0,0.0
889,29,192,f,1376574791,28,1,1,39462,Lucas Biglia,{},56,A,632,Argentina,19054,Lionel Messi,67.0,32.7,,1,64.4,34.0
890,29,193,t,2062096259,28,0,1,19054,Lionel Messi,{},59,A,632,Argentina,,,77.4,53.0,,1,71.5,46.3
891,30,337,f,1232828370,29,1,1,41316,Benedikt Höwedes,{},1,H,357,Germany,,,,,,12,24.5,46.3
892,30,194,t,34921304,29,1,1,39462,Lucas Biglia,{},2,A,632,Argentina,32644,Javier Mascherano,56.1,69.7,,1,60.1,40.4
893,30,195,f,1059982276,29,1,1,32644,Javier Mascherano,{},4,A,632,Argentina,,,,,,43,0.0,0.0
894,30,196,t,935416444,29,0,1,32644,Javier Mascherano,{},8,A,632,Argentina,42899,Sergio Romero,35.9,96.6,,1,33.4,97.4
895,30,197,f,343121902,29,1,1,42899,Sergio Romero,{},11,A,632,Argentina,,,,,,59,0.0,0.0
896,30,198,t,1693466382,29,1,1,42899,Sergio Romero,{},12,A,632,Argentina,,,48.7,91.5,,1,20.4,88.9
897,30,338,f,8264724,29,1,1,55634,Thomas Müller,{},12,H,357,Germany,,,,,,43,0.0,0.0
898,30,199,t,1739663877,29,0,1,58893,Marcos Rojo,{},15,A,632,Argentina,,,61.9,89.7,,1,48.7,91.5
899,30,200,t,1519201687,29,1,1,58893,Marcos Rojo,{},16,A,632,Argentina,,,60.6,72.0,,1,53.2,88.0
900,30,339,t,91323540,29,0,1,40691,Jerome Boateng,{},16,H,357,Germany,,,45.5,18.2,,1,31.6,21.3
901,30,201,t,495217271,29,1,1,19054,Lionel Messi,{},19,A,632,Argentina,45154,Ezequiel Lavezzi,70.4,18.0,,1,58.1,66.9
902,30,202,f,817338451,29,1,1,45154,Ezequiel Lavezzi,{},23,A,632,Argentina,,,92.2,55.7,,2,74.5,18.2
903,30,340,f,1520675633,29,1,1,38392,Mats Hummels,{},23,H,357,Germany,,,,,,55,11.5,42.5
904,30,203,f,561482727,29,1,1,40232,Gonzalo Higuaín,{},24,A,632,Argentina,,,,,,43,0.0,0.0
905,30,345,f,1583129497,29,0,1,20388,Manuel Neuer,{},58,H,357,Germany,,,31.3,0.0,,1,13.7,43.7
906,31,206,f,714272860,30,1,1,40232,Gonzalo Higuaín,{},0,A,632,Argentina,,,,,,5,68.3,102.0
907,31,346,f,2038697269,30,0,1,20388,Manuel Neuer,{},0,H,357,Germany,100927,Christoph Kramer,,,,5,42.2,-1.1
908,32,343,f,932104400,31,1,1,100927,Christoph Kramer,{},4,H,357,Germany,66842,André Schürrle,,,,18,0.0,0.0
909,32,344,f,260214855,31,1,1,66842,André Schürrle,{},4,H,357,Germany,100927,Christoph Kramer,,,,19,0.0,0.0
910,32,207,f,1427075785,31,0,1,40232,Gonzalo Higuaín,{},42,A,632,Argentina,,,71.4,95.3,,1,68.3,100.0
911,32,347,f,382251316,31,1,1,40691,Jerome Boateng,{},43,H,357,Germany,,,,,,49,24.8,13.8
912,32,348,t,586620518,31,1,1,40691,Jerome Boateng,{},44,H,357,Germany,15208,Bastian Schweinsteiger,30.9,38.8,,1,24.8,13.8
913,32,,t,,31,1,1,15208,Bastian Schweinsteiger,{},45,H,357,Germany,,,30.4,41.5,,101,30.9,38.8
914,32,,t,,31,1,1,15208,Bastian Schweinsteiger,{},45,H,357,Germany,,,,,,100,30.9,38.8
915,32,349,t,303880761,31,1,1,15208,Bastian Schweinsteiger,{},46,H,357,Germany,44989,Toni Kroos,38.6,65.7,,1,30.4,41.5
916,32,,t,,31,1,1,44989,Toni Kroos,{},50,H,357,Germany,,,42.4,66.4,,101,38.6,65.7
917,32,,t,,31,1,1,44989,Toni Kroos,{},50,H,357,Germany,,,,,,100,38.6,65.7
918,32,350,t,1552568001,31,1,1,44989,Toni Kroos,{},51,H,357,Germany,66842,André Schürrle,55.4,96.8,,1,42.4,66.4
919,32,,t,,31,1,1,66842,André Schürrle,{},53,H,357,Germany,,,,,,100,55.4,96.8
920,32,351,t,538572217,31,1,1,66842,André Schürrle,{},54,H,357,Germany,44989,Toni Kroos,42.9,69.0,,1,55.4,96.8
921,32,,t,,31,1,1,44989,Toni Kroos,{},55,H,357,Germany,,,,,,100,42.9,69.0
922,32,352,t,1933418906,31,1,1,44989,Toni Kroos,{},56,H,357,Germany,15208,Bastian Schweinsteiger,39.2,64.6,,1,42.9,69.0
923,32,,t,,31,1,1,15208,Bastian Schweinsteiger,{},56,H,357,Germany,,,,,,100,39.2,64.6
924,32,,t,,31,1,1,15208,Bastian Schweinsteiger,{},56,H,357,Germany,,,38.6,64.6,,101,39.2,64.6
925,32,353,t,279472747,31,1,1,15208,Bastian Schweinsteiger,{},57,H,357,Germany,44989,Toni Kroos,42.2,74.7,,1,38.6,64.6
926,32,,t,,31,1,1,44989,Toni Kroos,{},58,H,357,Germany,,,43.1,72.3,,101,42.2,74.7
927,32,,t,,31,1,1,44989,Toni Kroos,{},58,H,357,Germany,,,,,,100,42.2,74.7
928,32,354,t,344689590,31,1,1,44989,Toni Kroos,{},59,H,357,Germany,38392,Mats Hummels,30.1,57.3,,1,43.1,72.3
929,33,,t,,32,1,1,38392,Mats Hummels,{},3,H,357,Germany,,,,,,100,30.1,57.3
930,33,,t,,32,1,1,38392,Mats Hummels,{},3,H,357,Germany,,,30.0,55.4,,101,30.1,57.3
931,33,355,t,764457802,32,1,1,38392,Mats Hummels,{},4,H,357,Germany,15207,Philipp Lahm,61.1,3.5,,1,30.0,55.4
932,33,356,t,307151247,32,0,1,15207,Philipp Lahm,{},5,H,357,Germany,,,62.8,6.7,,1,61.3,3.2
933,33,208,f,219751223,32,1,1,55661,Enzo Pérez,{},6,A,632,Argentina,28525,Ezequiel Garay,,,,74,37.3,92.7
934,33,209,f,281996921,32,1,1,28525,Ezequiel Garay,{},8,A,632,Argentina,,,,,,49,25.5,79.6
935,33,210,t,392748356,32,0,1,28525,Ezequiel Garay,{},8,A,632,Argentina,,,59.6,85.9,,1,25.5,79.6
936,33,357,t,1636610910,32,0,1,40691,Jerome Boateng,{},11,H,357,Germany,,,63.6,34.9,,1,36.5,26.2
937,33,211,t,1657543727,32,1,1,28525,Ezequiel Garay,{},13,A,632,Argentina,15312,Martín Demichelis,29.0,38.3,,1,30.1,66.9
938,33,,t,,32,1,1,15312,Martín Demichelis,{},14,A,632,Argentina,,,29.6,36.9,,101,29.0,38.3
939,33,,t,,32,1,1,15312,Martín Demichelis,{},14,A,632,Argentina,,,,,,100,29.0,38.3
940,33,212,t,123270130,32,1,1,15312,Martín Demichelis,{},15,A,632,Argentina,45154,Ezequiel Lavezzi,43.9,32.5,,1,29.6,36.9
941,33,213,f,1073915186,32,1,1,45154,Ezequiel Lavezzi,{},21,A,632,Argentina,,,,,,3,38.3,41.2
942,33,358,f,46090815,32,0,1,41316,Benedikt Höwedes,{},21,H,357,Germany,,,,,,45,61.7,58.8
943,33,214,f,970447747,32,1,1,45154,Ezequiel Lavezzi,{},23,A,632,Argentina,,,,,,4,39.6,56.7
944,33,359,f,396940760,32,0,1,37605,Mesut Özil,{},23,H,357,Germany,,,,,,4,60.4,43.3
945,33,,f,,32,1,1,39462,Lucas Biglia,{},36,A,632,Argentina,,,,,,100,40.9,33.7
946,33,215,f,1885402530,32,1,1,32644,Javier Mascherano,{},37,A,632,Argentina,39462,Lucas Biglia,40.9,33.7,,1,39.7,53.1
947,33,216,t,1174356161,32,1,1,39462,Lucas Biglia,{},37,A,632,Argentina,20658,Pablo Zabaleta,43.1,5.3,,1,40.9,33.7
948,33,217,t,48580373,32,0,1,20658,Pablo Zabaleta,{},39,A,632,Argentina,,,45.3,4.6,,1,43.3,4.7
949,33,218,t,50439705,32,0,1,20658,Pablo Zabaleta,{},42,A,632,Argentina,,,63.9,8.3,,1,40.6,29.2
950,33,361,f,1503985436,32,1,1,41316,Benedikt Höwedes,{},44,H,357,Germany,,,,,,12,37.3,93.5
951,33,219,t,241163635,32,1,1,32644,Javier Mascherano,{},45,A,632,Argentina,,,63.1,6.8,,1,40.7,31.3
952,33,362,t,213549295,32,0,1,66842,André Schürrle,{},45,H,357,Germany,,,60.1,75.0,,1,53.5,93.2
953,33,220,t,931675726,32,1,1,45154,Ezequiel Lavezzi,{},49,A,632,Argentina,20658,Pablo Zabaleta,43.5,12.0,,1,44.3,2.3
954,33,221,f,375546989,32,1,1,20658,Pablo Zabaleta,{},51,A,632,Argentina,,,,,,4,57.0,6.7
955,33,363,f,1200907986,32,0,1,41316,Benedikt Höwedes,{},51,H,357,Germany,,,,,,4,43.0,93.3
956,34,364,f,1532950508,33,1,1,41316,Benedikt Höwedes,{u'31': None},0,H,357,Germany,,,,,,17,0.0,0.0
957,34,222,f,78925067,33,1,1,20658,Pablo Zabaleta,{},21,A,632,Argentina,15312,Martín Demichelis,40.4,31.6,,1,57.9,6.5
958,34,,f,,33,1,1,15312,Martín Demichelis,{},22,A,632,Argentina,,,,,,100,40.4,31.6
959,34,223,t,1719323519,33,1,1,15312,Martín Demichelis,{},23,A,632,Argentina,32644,Javier Mascherano,36.7,56.3,,1,40.4,31.6
960,34,,t,,33,1,1,32644,Javier Mascherano,{},24,A,632,Argentina,,,,,,100,36.7,56.3
961,34,,t,,33,1,1,32644,Javier Mascherano,{},24,A,632,Argentina,,,32.5,60.0,,101,36.7,56.3
962,34,224,t,695429735,33,1,1,32644,Javier Mascherano,{},25,A,632,Argentina,15312,Martín Demichelis,33.9,33.3,,1,32.5,60.0
963,34,225,t,1344696839,33,0,1,15312,Martín Demichelis,{},31,A,632,Argentina,,,68.4,22.5,,1,52.7,25.6
964,34,365,f,179924602,33,1,1,38392,Mats Hummels,{},33,H,357,Germany,,,,,,49,32.1,71.8
965,34,366,t,1597738128,33,1,1,38392,Mats Hummels,{},33,H,357,Germany,15208,Bastian Schweinsteiger,36.0,60.3,,1,30.3,71.7
966,34,,t,,33,1,1,15208,Bastian Schweinsteiger,{},33,H,357,Germany,,,,,,100,36.0,60.3
967,34,367,t,1226355785,33,1,1,15208,Bastian Schweinsteiger,{},34,H,357,Germany,38392,Mats Hummels,28.8,73.5,,1,36.0,60.3
968,34,,t,,33,1,1,38392,Mats Hummels,{},34,H,357,Germany,,,,,,100,28.8,73.5
969,34,368,t,1846364754,33,1,1,38392,Mats Hummels,{},35,H,357,Germany,44989,Toni Kroos,37.4,78.8,,1,28.8,73.5
970,34,,t,,33,1,1,44989,Toni Kroos,{},36,H,357,Germany,,,,,,100,37.4,78.8
971,34,,t,,33,1,1,44989,Toni Kroos,{},36,H,357,Germany,,,43.7,86.0,,101,37.4,78.8
972,34,369,t,258216492,33,1,1,44989,Toni Kroos,{},37,H,357,Germany,41316,Benedikt Höwedes,31.3,88.3,,1,43.7,86.0
973,34,,t,,33,1,1,41316,Benedikt Höwedes,{},37,H,357,Germany,,,,,,100,31.3,88.3
974,34,370,t,648971244,33,1,1,41316,Benedikt Höwedes,{},38,H,357,Germany,15208,Bastian Schweinsteiger,35.6,66.1,,1,31.3,88.3
975,34,,t,,33,1,1,15208,Bastian Schweinsteiger,{},44,H,357,Germany,,,55.8,34.3,,101,35.6,66.1
976,34,,t,,33,1,1,15208,Bastian Schweinsteiger,{},44,H,357,Germany,,,,,,100,35.6,66.1
977,34,371,t,1229268778,33,1,1,15208,Bastian Schweinsteiger,{},45,H,357,Germany,55634,Thomas Müller,69.1,34.5,,1,55.8,34.3
978,34,,t,,33,1,1,55634,Thomas Müller,{},46,H,357,Germany,,,,,,100,69.1,34.5
979,34,372,t,309535370,33,1,1,55634,Thomas Müller,{},47,H,357,Germany,15208,Bastian Schweinsteiger,56.2,28.6,,1,69.1,34.5
980,34,,t,,33,1,1,15208,Bastian Schweinsteiger,{},50,H,357,Germany,,,52.2,27.7,,101,56.2,28.6
981,34,,t,,33,1,1,15208,Bastian Schweinsteiger,{},50,H,357,Germany,,,,,,100,56.2,28.6
982,34,373,t,1571278070,33,1,1,15208,Bastian Schweinsteiger,{},51,H,357,Germany,38392,Mats Hummels,42.9,48.4,,1,52.2,27.7
983,34,,t,,33,1,1,38392,Mats Hummels,{},56,H,357,Germany,,,,,,100,42.9,48.4
984,34,,t,,33,1,1,38392,Mats Hummels,{},56,H,357,Germany,,,47.8,48.5,,101,42.9,48.4
985,34,374,t,1091731022,33,1,1,38392,Mats Hummels,{},57,H,357,Germany,37605,Mesut Özil,57.5,21.3,,1,47.8,48.5
986,35,375,t,1202225392,34,0,1,37605,Mesut Özil,{},1,H,357,Germany,,,70.1,23.0,,1,64.7,21.0
987,35,226,f,323345496,34,1,1,55661,Enzo Pérez,{},2,A,632,Argentina,,,,,,8,31.3,80.0
988,35,376,t,1876225078,34,1,1,15208,Bastian Schweinsteiger,{},6,H,357,Germany,15207,Philipp Lahm,72.0,3.7,,1,67.9,24.1
989,35,,t,,34,1,1,15207,Philipp Lahm,{},6,H,357,Germany,,,,,,100,72.0,3.7
990,35,,t,,34,1,1,15207,Philipp Lahm,{},6,H,357,Germany,,,72.6,6.4,,101,72.0,3.7
991,35,377,t,768796616,34,1,1,15207,Philipp Lahm,{},7,H,357,Germany,15208,Bastian Schweinsteiger,68.6,22.1,,1,72.6,6.4
992,35,,t,,34,1,1,15208,Bastian Schweinsteiger,{},9,H,357,Germany,,,68.4,22.1,,101,68.6,22.1
993,35,,t,,34,1,1,15208,Bastian Schweinsteiger,{},9,H,357,Germany,,,,,,100,68.6,22.1
994,35,378,t,1641335478,34,1,1,15208,Bastian Schweinsteiger,{},10,H,357,Germany,37605,Mesut Özil,77.1,36.9,,1,68.4,22.1
